CustomerID,Recency,Frequency,Monetary,LastPurchase,R,F,M,RFM_Score,Segment,AOV,Country
14100,137,1,191.95000000000002,2011-07-25 11:01:00,2,1,1,211,Hibernating,191.95000000000002,United Kingdom
14101,73,6,5976.79,2011-09-27 12:28:00,2,5,5,255,At Risk but Loyal,996.1316666666667,United Kingdom
14102,5,5,1105.8799999999999,2011-12-04 15:38:00,5,4,4,544,Champions,221.176,United Kingdom
14104,154,2,216.20999999999998,2011-07-08 12:50:00,2,3,1,231,Potential Loyalist,108.10499999999999,United Kingdom
14105,239,1,1266.23,2011-04-14 17:58:00,1,1,4,114,Hibernating,1266.23,United Kingdom
14107,51,7,2703.23,2011-10-19 12:12:00,3,5,5,355,Loyal,386.17571428571426,United Kingdom
14108,30,2,597.91,2011-11-09 10:41:00,4,3,3,433,Potential Loyalist,298.955,United Kingdom
14109,72,1,144.2,2011-09-28 10:18:00,2,1,1,211,Hibernating,144.2,United Kingdom
14110,3,12,5683.15,2011-12-06 12:26:00,5,5,5,555,Champions,473.5958333333333,United Kingdom
14111,14,4,692.85,2011-11-25 13:44:00,4,4,3,443,Champions,173.2125,United Kingdom
14112,22,7,2915.15,2011-11-17 12:30:00,4,5,5,455,Champions,416.45,United Kingdom
14113,3,4,1840.42,2011-12-06 12:18:00,5,4,4,544,Champions,460.105,United Kingdom
14114,273,2,386.53,2011-03-11 09:42:00,1,3,2,132,Potential Loyalist,193.265,United Kingdom
14116,19,5,1382.74,2011-11-20 10:29:00,4,4,4,444,Champions,276.548,United Kingdom
14117,143,1,90.0,2011-07-19 09:49:00,2,1,1,211,Hibernating,90.0,United Kingdom
14121,3,4,2780.15,2011-12-06 12:19:00,5,4,5,545,Champions,695.0375,United Kingdom
14124,84,1,419.58000000000004,2011-09-16 13:32:00,2,1,2,212,Hibernating,419.58000000000004,United Kingdom
14125,10,3,2720.63,2011-11-29 12:47:00,5,3,5,535,Potential Loyalist,906.8766666666667,United Kingdom
14126,7,3,706.1300000000001,2011-12-02 11:45:00,5,3,3,533,Potential Loyalist,235.3766666666667,United Kingdom
14127,122,3,709.71,2011-08-09 10:49:00,2,3,3,233,Potential Loyalist,236.57000000000002,United Kingdom
14128,60,2,637.5,2011-10-10 12:00:00,3,3,3,333,Potential Loyalist,318.75,United Kingdom
14129,1,5,1123.8600000000001,2011-12-08 11:02:00,5,4,4,544,Champions,224.77200000000002,United Kingdom
14130,319,1,480.91,2011-01-24 16:05:00,1,1,2,112,Hibernating,480.91,United Kingdom
14132,2,11,3586.0299999999997,2011-12-07 13:35:00,5,5,5,555,Champions,326.00272727272727,United Kingdom
14133,129,3,605.64,2011-08-02 11:34:00,2,3,3,233,Potential Loyalist,201.88,United Kingdom
14135,1,15,4690.31,2011-12-08 11:38:00,5,5,5,555,Champions,312.68733333333336,United Kingdom
14138,1,2,965.8800000000001,2011-12-08 12:44:00,5,3,4,534,Potential Loyalist,482.94000000000005,United Kingdom
14139,46,1,415.82,2011-10-24 13:34:00,3,1,2,312,Potential Loyalist,415.82,United Kingdom
14140,3,2,935.05,2011-12-06 09:05:00,5,3,4,534,Potential Loyalist,467.525,United Kingdom
14141,2,4,915.13,2011-12-07 09:53:00,5,4,3,543,Champions,228.7825,United Kingdom
14142,373,1,311.81,2010-12-01 16:33:00,1,1,2,112,Hibernating,311.81,United Kingdom
14143,133,1,115.8,2011-07-29 09:48:00,2,1,1,211,Hibernating,115.8,United Kingdom
14145,46,4,3742.2,2011-10-24 12:10:00,3,4,5,345,Loyal,935.55,United Kingdom
14146,8,5,4191.0,2011-12-01 10:18:00,5,4,5,545,Champions,838.2,United Kingdom
14147,78,2,483.4,2011-09-22 18:10:00,2,3,2,232,Potential Loyalist,241.7,United Kingdom
14148,233,1,157.2,2011-04-20 12:02:00,1,1,1,111,Hibernating,157.2,United Kingdom
14149,220,1,446.62,2011-05-03 09:44:00,1,1,2,112,Hibernating,446.62,United Kingdom
14150,35,2,658.64,2011-11-04 10:05:00,3,3,3,333,Potential Loyalist,329.32,United Kingdom
14152,75,2,621.29,2011-09-25 12:54:00,2,3,3,233,Potential Loyalist,310.645,United Kingdom
14154,239,2,1345.62,2011-04-14 16:26:00,1,3,4,134,Potential Loyalist,672.81,United Kingdom
14155,266,1,118.75,2011-03-18 14:13:00,1,1,1,111,Hibernating,118.75,United Kingdom
14156,9,55,117210.08,2011-11-30 10:54:00,5,5,5,555,Champions,2131.0923636363636,EIRE
14157,19,2,424.89000000000004,2011-11-20 11:32:00,4,3,2,432,Potential Loyalist,212.44500000000002,United Kingdom
14158,40,1,507.66,2011-10-30 15:08:00,3,1,3,313,Potential Loyalist,507.66,United Kingdom
14159,19,11,4630.35,2011-11-20 12:36:00,4,5,5,455,Champions,420.94090909090914,United Kingdom
14161,215,3,1097.6200000000001,2011-05-08 11:41:00,1,3,4,134,Potential Loyalist,365.8733333333334,United Kingdom
14162,173,2,289.36,2011-06-19 11:36:00,2,3,2,232,Potential Loyalist,144.68,United Kingdom
14163,87,4,2445.91,2011-09-13 15:18:00,2,4,5,245,At Risk but Loyal,611.4775,United Kingdom
14164,70,2,1631.77,2011-09-30 12:24:00,3,3,4,334,Potential Loyalist,815.885,United Kingdom
14165,275,1,120.44,2011-03-09 12:39:00,1,1,1,111,Hibernating,120.44,United Kingdom
14167,39,4,562.59,2011-10-31 14:29:00,3,4,3,343,Loyal,140.6475,United Kingdom
14171,98,1,363.79,2011-09-02 16:43:00,2,1,2,212,Hibernating,363.79,United Kingdom
14173,10,4,450.84,2011-11-29 11:54:00,5,4,2,542,Champions,112.71,United Kingdom
14174,33,1,134.46,2011-11-06 13:17:00,3,1,1,311,Potential Loyalist,134.46,United Kingdom
14175,59,3,3222.3,2011-10-11 11:55:00,3,3,5,335,Potential Loyalist,1074.1000000000001,United Kingdom
14176,297,4,576.9000000000001,2011-02-15 13:12:00,1,4,3,143,At Risk but Loyal,144.22500000000002,United Kingdom
14177,86,4,549.46,2011-09-14 15:11:00,2,4,3,243,At Risk but Loyal,137.365,United Kingdom
14178,8,7,1600.26,2011-12-01 12:01:00,5,5,4,554,Champions,228.60857142857142,United Kingdom
14179,40,2,701.57,2011-10-30 12:07:00,3,3,3,333,Potential Loyalist,350.785,United Kingdom
14180,10,25,4748.52,2011-11-29 10:56:00,5,5,5,555,Champions,189.94080000000002,United Kingdom
14184,66,1,452.89,2011-10-04 12:43:00,3,1,2,312,Potential Loyalist,452.89,United Kingdom
14185,331,1,197.65,2011-01-12 13:52:00,1,1,1,111,Hibernating,197.65,United Kingdom
14188,30,6,2054.36,2011-11-09 12:45:00,4,5,4,454,Champions,342.3933333333334,United Kingdom
14189,2,15,4654.08,2011-12-07 15:55:00,5,5,5,555,Champions,310.272,United Kingdom
14191,1,13,4684.76,2011-12-08 09:23:00,5,5,5,555,Champions,360.36615384615385,United Kingdom
14193,67,2,853.39,2011-10-03 09:34:00,3,3,3,333,Potential Loyalist,426.695,United Kingdom
14194,4,21,11349.52,2011-12-05 10:38:00,5,5,5,555,Champions,540.4533333333334,United Kingdom
14195,201,2,1012.0,2011-05-22 10:29:00,1,3,4,134,Potential Loyalist,506.0,United Kingdom
14196,106,1,335.52,2011-08-25 10:25:00,2,1,2,212,Hibernating,335.52,United Kingdom
14198,18,4,701.4,2011-11-21 16:35:00,4,4,3,443,Champions,175.35,United Kingdom
14199,218,1,185.39999999999998,2011-05-05 13:44:00,1,1,1,111,Hibernating,185.39999999999998,United Kingdom
14201,60,7,747.44,2011-10-10 13:27:00,3,5,3,353,Loyal,106.77714285714286,United Kingdom
14204,2,1,150.61,2011-12-07 13:38:00,5,1,1,511,New Customers,150.61,United Kingdom
14205,16,2,466.7,2011-11-23 10:55:00,4,3,2,432,Potential Loyalist,233.35,United Kingdom
14206,239,1,328.15999999999997,2011-04-14 16:38:00,1,1,2,112,Hibernating,328.15999999999997,United Kingdom
14208,94,1,151.74,2011-09-06 12:48:00,2,1,1,211,Hibernating,151.74,United Kingdom
14209,10,6,2073.43,2011-11-29 10:18:00,5,5,5,555,Champions,345.57166666666666,United Kingdom
14210,105,6,1905.8400000000001,2011-08-26 12:36:00,2,5,4,254,At Risk but Loyal,317.64000000000004,United Kingdom
14211,53,9,2241.1,2011-10-17 13:23:00,3,5,5,355,Loyal,249.0111111111111,United Kingdom
14212,89,1,1070.48,2011-09-11 12:45:00,2,1,4,214,Hibernating,1070.48,United Kingdom
14214,30,5,1004.38,2011-11-09 10:31:00,4,4,4,444,Champions,200.876,United Kingdom
14215,11,6,1789.72,2011-11-28 12:19:00,5,5,4,554,Champions,298.2866666666667,United Kingdom
14216,3,4,1839.3,2011-12-06 14:56:00,5,4,4,544,Champions,459.825,United Kingdom
14217,1,17,2004.98,2011-12-08 11:53:00,5,5,4,554,Champions,117.94,United Kingdom
14218,42,1,169.48000000000002,2011-10-28 10:00:00,3,1,1,311,Potential Loyalist,169.48000000000002,United Kingdom
14219,4,1,89.94,2011-12-05 16:23:00,5,1,1,511,New Customers,89.94,United Kingdom
14220,247,2,632.4,2011-04-06 13:23:00,1,3,3,133,Potential Loyalist,316.2,United Kingdom
14221,42,9,3432.8,2011-10-28 13:42:00,3,5,5,355,Loyal,381.4222222222222,United Kingdom
14222,177,1,683.17,2011-06-15 16:42:00,2,1,3,213,Hibernating,683.17,United Kingdom
14223,92,3,991.13,2011-09-08 13:38:00,2,3,4,234,Potential Loyalist,330.37666666666667,United Kingdom
14224,110,4,1009.73,2011-08-21 13:24:00,2,4,4,244,At Risk but Loyal,252.4325,United Kingdom
14226,28,5,2214.79,2011-11-11 11:34:00,4,4,5,445,Champions,442.95799999999997,United Kingdom
14227,26,10,3350.96,2011-11-13 15:48:00,4,5,5,455,Champions,335.096,United Kingdom
14229,51,3,1547.2,2011-10-19 10:04:00,3,3,4,334,Potential Loyalist,515.7333333333333,United Kingdom
14231,183,3,925.71,2011-06-09 11:05:00,1,3,3,133,Potential Loyalist,308.57,United Kingdom
14232,42,5,2048.07,2011-10-28 11:09:00,3,4,4,344,Loyal,409.61400000000003,United Kingdom
14233,49,4,1462.72,2011-10-21 15:54:00,3,4,4,344,Loyal,365.68,United Kingdom
14234,22,4,754.12,2011-11-17 17:53:00,4,4,3,443,Champions,188.53,United Kingdom
14235,75,5,3144.86,2011-09-25 14:37:00,2,4,5,245,At Risk but Loyal,628.972,United Kingdom
14236,80,2,490.86,2011-09-20 09:13:00,2,3,3,233,Potential Loyalist,245.43,United Kingdom
14237,373,1,161.0,2010-12-01 13:20:00,1,1,1,111,Hibernating,161.0,United Kingdom
14238,326,1,146.85,2011-01-17 14:40:00,1,1,1,111,Hibernating,146.85,United Kingdom
14239,43,11,2380.85,2011-10-27 14:40:00,3,5,5,355,Loyal,216.4409090909091,United Kingdom
14240,30,2,890.34,2011-11-09 13:45:00,4,3,3,433,Potential Loyalist,445.17,United Kingdom
14241,183,1,213.70000000000002,2011-06-09 11:46:00,1,1,1,111,Hibernating,213.70000000000002,United Kingdom
14242,234,2,280.55,2011-04-19 11:46:00,1,3,2,132,Potential Loyalist,140.275,United Kingdom
14243,8,10,2588.77,2011-12-01 11:12:00,5,5,5,555,Champions,258.877,United Kingdom
14245,219,2,1693.45,2011-05-04 08:40:00,1,3,4,134,Potential Loyalist,846.725,United Kingdom
14246,110,3,1474.06,2011-08-21 11:50:00,2,3,4,234,Potential Loyalist,491.3533333333333,United Kingdom
14247,278,1,136.76999999999998,2011-03-06 15:21:00,1,1,1,111,Hibernating,136.76999999999998,United Kingdom
14248,318,1,302.58,2011-01-25 14:45:00,1,1,2,112,Hibernating,302.58,United Kingdom
14250,7,3,1904.05,2011-12-02 14:30:00,5,3,4,534,Potential Loyalist,634.6833333333333,United Kingdom
14251,1,5,2879.7000000000003,2011-12-08 08:32:00,5,4,5,545,Champions,575.94,United Kingdom
14256,260,2,969.0600000000001,2011-03-24 13:17:00,1,3,4,134,Potential Loyalist,484.53000000000003,United Kingdom
14257,64,5,3099.7200000000003,2011-10-06 16:54:00,3,4,5,345,Loyal,619.9440000000001,United Kingdom
14258,9,9,12669.98,2011-11-30 15:27:00,5,5,5,555,Champions,1407.7755555555555,United Kingdom
14259,141,1,120.0,2011-07-21 10:44:00,2,1,1,211,Hibernating,120.0,United Kingdom
14261,50,2,1163.45,2011-10-20 10:04:00,3,3,4,334,Potential Loyalist,581.725,United Kingdom
14262,8,8,2618.23,2011-12-01 14:17:00,5,5,5,555,Champions,327.27875,United Kingdom
14264,154,2,333.97,2011-07-08 10:20:00,2,3,2,232,Potential Loyalist,166.985,United Kingdom
14265,109,2,530.18,2011-08-22 13:32:00,2,3,3,233,Potential Loyalist,265.09,Unspecified
14267,162,3,1516.24,2011-06-30 10:09:00,2,3,4,234,Potential Loyalist,505.41333333333336,United Kingdom
14270,331,1,492.65000000000003,2011-01-12 09:33:00,1,1,3,113,Hibernating,492.65000000000003,United Kingdom
14271,225,1,112.32,2011-04-28 12:47:00,1,1,1,111,Hibernating,112.32,United Kingdom
14272,73,2,437.96,2011-09-27 10:08:00,2,3,2,232,Potential Loyalist,218.98,United Kingdom
14273,51,4,559.97,2011-10-19 13:20:00,3,4,3,343,Loyal,139.9925,United Kingdom
14276,98,3,1119.74,2011-09-02 09:45:00,2,3,4,234,Potential Loyalist,373.24666666666667,United Kingdom
14277,15,3,4188.0,2011-11-24 15:01:00,4,3,5,435,Potential Loyalist,1396.0,France
14280,196,1,134.04,2011-05-27 10:37:00,1,1,1,111,Hibernating,134.04,United Kingdom
14282,3,15,3701.44,2011-12-06 17:04:00,5,5,5,555,Champions,246.76266666666666,United Kingdom
14284,30,2,595.25,2011-11-09 08:11:00,4,3,3,433,Potential Loyalist,297.625,United Kingdom
14285,21,4,1910.01,2011-11-18 14:50:00,4,4,4,444,Champions,477.5025,United Kingdom
14286,23,3,4628.75,2011-11-16 10:34:00,4,3,5,435,Potential Loyalist,1542.9166666666667,United Kingdom
14287,8,3,176.63,2011-12-01 13:25:00,5,3,1,531,Potential Loyalist,58.876666666666665,United Kingdom
14288,213,1,426.6,2011-05-10 13:22:00,1,1,2,112,Hibernating,426.6,United Kingdom
14289,8,6,911.26,2011-12-01 11:44:00,5,5,3,553,Champions,151.87666666666667,United Kingdom
14290,11,5,2314.65,2011-11-28 14:02:00,5,4,5,545,Champions,462.93,United Kingdom
14291,1,11,3883.25,2011-12-08 10:26:00,5,5,5,555,Champions,353.02272727272725,United Kingdom
14292,7,9,4871.93,2011-12-02 11:50:00,5,5,5,555,Champions,541.3255555555556,United Kingdom
14293,3,4,1046.56,2011-12-06 15:17:00,5,4,4,544,Champions,261.64,United Kingdom
14295,40,1,166.20000000000002,2011-10-30 15:50:00,3,1,1,311,Potential Loyalist,166.20000000000002,United Kingdom
14297,17,4,1305.33,2011-11-22 09:06:00,4,4,4,444,Champions,326.3325,United Kingdom
14298,8,44,51527.3,2011-12-01 13:12:00,5,5,5,555,Champions,1171.075,United Kingdom
14299,8,9,3965.62,2011-12-01 16:05:00,5,5,5,555,Champions,440.6244444444444,United Kingdom
14300,18,1,43.2,2011-11-21 08:57:00,4,1,1,411,New Customers,43.2,United Kingdom
14301,117,1,640.14,2011-08-14 15:33:00,2,1,3,213,Hibernating,640.14,United Kingdom
14304,222,1,383.45,2011-05-01 11:50:00,1,1,2,112,Hibernating,383.45,United Kingdom
14305,71,3,1858.96,2011-09-29 15:29:00,3,3,4,334,Potential Loyalist,619.6533333333333,United Kingdom
14306,51,2,2093.32,2011-10-19 13:23:00,3,3,5,335,Potential Loyalist,1046.66,United Kingdom
14307,88,6,2995.72,2011-09-12 09:38:00,2,5,5,255,At Risk but Loyal,499.28666666666663,United Kingdom
14309,8,9,2352.53,2011-12-01 13:33:00,5,5,5,555,Champions,261.39222222222224,United Kingdom
14311,242,1,310.26,2011-04-11 10:14:00,1,1,2,112,Hibernating,310.26,United Kingdom
14312,46,6,1611.59,2011-10-24 09:46:00,3,5,4,354,Loyal,268.5983333333333,United Kingdom
14314,106,1,120.0,2011-08-25 10:39:00,2,1,1,211,Hibernating,120.0,United Kingdom
14315,44,6,2481.13,2011-10-26 12:06:00,3,5,5,355,Loyal,413.5216666666667,United Kingdom
14317,64,1,508.58000000000004,2011-10-06 10:44:00,3,1,3,313,Potential Loyalist,508.58000000000004,United Kingdom
14320,206,2,477.79,2011-05-17 09:24:00,1,3,2,132,Potential Loyalist,238.895,United Kingdom
14321,10,5,1530.75,2011-11-29 09:47:00,5,4,4,544,Champions,306.15,United Kingdom
14323,114,2,605.0600000000001,2011-08-17 11:37:00,2,3,3,233,Potential Loyalist,302.53000000000003,United Kingdom
14326,242,1,183.85,2011-04-11 15:04:00,1,1,1,111,Hibernating,183.85,United Kingdom
14327,163,1,311.65,2011-06-29 13:58:00,2,1,2,212,Hibernating,311.65,United Kingdom
14329,17,7,4975.24,2011-11-22 15:50:00,4,5,5,455,Champions,710.7485714285714,United Kingdom
14331,124,2,462.65999999999997,2011-08-07 13:17:00,2,3,2,232,Potential Loyalist,231.32999999999998,United Kingdom
14332,22,3,840.21,2011-11-17 11:54:00,4,3,3,433,Potential Loyalist,280.07,United Kingdom
14333,67,1,415.2,2011-10-03 10:38:00,3,1,2,312,Potential Loyalist,415.2,United Kingdom
14334,16,8,2552.21,2011-11-23 10:01:00,4,5,5,455,Champions,319.02625,United Kingdom
14335,16,2,454.86,2011-11-23 13:41:00,4,3,2,432,Potential Loyalist,227.43,Germany
14336,16,4,1614.91,2011-11-23 11:40:00,4,4,4,444,Champions,403.7275,United Kingdom
14338,161,2,588.22,2011-07-01 14:08:00,2,3,3,233,Potential Loyalist,294.11,United Kingdom
14339,242,1,309.52,2011-04-11 11:06:00,1,1,2,112,Hibernating,309.52,United Kingdom
14340,218,1,134.7,2011-05-05 09:44:00,1,1,1,111,Hibernating,134.7,United Kingdom
14341,45,8,2166.98,2011-10-25 15:48:00,3,5,5,355,Loyal,270.8725,United Kingdom
14342,21,4,668.5600000000001,2011-11-18 13:21:00,4,4,3,443,Champions,167.14000000000001,United Kingdom
14344,127,8,889.9300000000001,2011-08-04 13:51:00,2,5,3,253,At Risk but Loyal,111.24125000000001,United Kingdom
14345,38,1,108.97999999999999,2011-11-01 09:51:00,3,1,1,311,Potential Loyalist,108.97999999999999,United Kingdom
14346,120,2,1021.58,2011-08-11 09:47:00,2,3,4,234,Potential Loyalist,510.79,United Kingdom
14348,260,1,409.57,2011-03-24 16:23:00,1,1,2,112,Hibernating,409.57,United Kingdom
14349,10,1,133.5,2011-11-29 15:39:00,5,1,1,511,New Customers,133.5,United Kingdom
14350,274,1,282.93,2011-03-10 14:14:00,1,1,2,112,Hibernating,282.93,United Kingdom
14351,164,1,51.0,2011-06-28 11:56:00,2,1,1,211,Hibernating,51.0,United Kingdom
14352,157,4,1078.96,2011-07-05 15:41:00,2,4,4,244,At Risk but Loyal,269.74,United Kingdom
14353,215,1,90.6,2011-05-08 16:06:00,1,1,1,111,Hibernating,90.6,United Kingdom
14354,5,2,163.62,2011-12-04 11:32:00,5,3,1,531,Potential Loyalist,81.81,United Kingdom
14355,365,1,174.4,2010-12-09 12:16:00,1,1,1,111,Hibernating,174.4,United Kingdom
14356,79,2,701.23,2011-09-21 09:18:00,2,3,3,233,Potential Loyalist,350.615,United Kingdom
14357,43,1,225.12,2011-10-27 16:23:00,3,1,1,311,Potential Loyalist,225.12,United Kingdom
14359,19,3,912.18,2011-11-20 13:17:00,4,3,3,433,Potential Loyalist,304.06,United Kingdom
14360,31,4,2118.03,2011-11-08 09:12:00,4,4,5,445,Champions,529.5075,United Kingdom
14362,22,1,151.5,2011-11-17 15:08:00,4,1,1,411,New Customers,151.5,United Kingdom
14364,108,8,3717.35,2011-08-23 11:01:00,2,5,5,255,At Risk but Loyal,464.66875,United Kingdom
14367,8,16,9227.82,2011-12-01 13:19:00,5,5,5,555,Champions,576.73875,United Kingdom
14368,319,1,155.0,2011-01-24 09:52:00,1,1,1,111,Hibernating,155.0,United Kingdom
14371,295,1,100.5,2011-02-17 16:35:00,1,1,1,111,Hibernating,100.5,United Kingdom
14373,358,1,76.55,2010-12-16 15:40:00,1,1,1,111,Hibernating,76.55,United Kingdom
14375,185,1,235.56,2011-06-07 13:44:00,1,1,1,111,Hibernating,235.56,United Kingdom
14377,191,2,617.05,2011-06-01 13:32:00,1,3,3,133,Potential Loyalist,308.525,United Kingdom
14379,44,2,348.1,2011-10-26 16:43:00,3,3,2,332,Potential Loyalist,174.05,United Kingdom
14381,52,1,202.68,2011-10-18 17:10:00,3,1,1,311,Potential Loyalist,202.68,United Kingdom
14382,26,1,615.49,2011-11-13 16:18:00,4,1,3,413,New Customers,615.49,United Kingdom
14383,38,3,1247.69,2011-11-01 15:53:00,3,3,4,334,Potential Loyalist,415.8966666666667,United Kingdom
14385,9,3,202.11,2011-11-30 15:36:00,5,3,1,531,Potential Loyalist,67.37,United Kingdom
14386,296,1,142.4,2011-02-16 09:45:00,1,1,1,111,Hibernating,142.4,United Kingdom
14387,32,3,1727.6,2011-11-07 12:29:00,4,3,4,434,Potential Loyalist,575.8666666666667,United Kingdom
14388,10,8,3212.84,2011-11-29 13:32:00,5,5,5,555,Champions,401.605,United Kingdom
14389,65,2,1043.46,2011-10-05 15:17:00,3,3,4,334,Potential Loyalist,521.73,United Kingdom
14390,10,9,4642.57,2011-11-29 13:49:00,5,5,5,555,Champions,515.8411111111111,United Kingdom
14393,218,1,67.95,2011-05-05 18:16:00,1,1,1,111,Hibernating,67.95,United Kingdom
14395,2,9,3479.91,2011-12-07 14:34:00,5,5,5,555,Champions,386.65666666666664,United Kingdom
14396,65,2,487.99,2011-10-05 16:09:00,3,3,3,333,Potential Loyalist,243.995,United Kingdom
14397,2,19,2612.96,2011-12-07 09:22:00,5,5,5,555,Champions,137.52421052631578,United Kingdom
14400,149,1,574.7,2011-07-13 15:50:00,2,1,3,213,Hibernating,574.7,United Kingdom
14401,4,13,4051.48,2011-12-05 13:30:00,5,5,5,555,Champions,311.6523076923077,United Kingdom
14403,130,4,1475.81,2011-08-01 12:57:00,2,4,4,244,At Risk but Loyal,368.9525,United Kingdom
14404,33,6,1449.32,2011-11-06 12:30:00,3,5,4,354,Loyal,241.5533333333333,United Kingdom
14406,119,1,156.75,2011-08-12 16:54:00,2,1,1,211,Hibernating,156.75,United Kingdom
14407,107,6,2157.73,2011-08-24 14:02:00,2,5,5,255,At Risk but Loyal,359.62166666666667,United Kingdom
14408,10,7,2599.03,2011-11-29 11:41:00,5,5,5,555,Champions,371.29,United Kingdom
14409,71,6,2059.4500000000003,2011-09-29 18:18:00,3,5,5,355,Loyal,343.24166666666673,United Kingdom
14410,92,9,1100.27,2011-09-08 15:08:00,2,5,4,254,At Risk but Loyal,122.25222222222222,United Kingdom
14411,310,1,1063.0,2011-02-02 10:56:00,1,1,4,114,Hibernating,1063.0,United Kingdom
14412,42,2,770.03,2011-10-28 10:45:00,3,3,3,333,Potential Loyalist,385.015,United Kingdom
14413,362,1,121.05,2010-12-12 13:37:00,1,1,1,111,Hibernating,121.05,United Kingdom
14414,91,7,1496.98,2011-09-09 12:09:00,2,5,4,254,At Risk but Loyal,213.8542857142857,United Kingdom
14415,1,13,5855.57,2011-12-08 14:38:00,5,5,5,555,Champions,450.42846153846153,United Kingdom
14416,22,2,490.22,2011-11-17 15:22:00,4,3,3,433,Potential Loyalist,245.11,United Kingdom
14418,3,3,1937.25,2011-12-06 11:39:00,5,3,4,534,Potential Loyalist,645.75,United Kingdom
14419,10,6,1051.79,2011-11-29 11:22:00,5,5,4,554,Champions,175.29833333333332,United Kingdom
14420,99,1,387.52,2011-09-01 18:07:00,2,1,2,212,Hibernating,387.52,United Kingdom
14421,57,2,813.11,2011-10-13 13:24:00,3,3,3,333,Potential Loyalist,406.555,United Kingdom
14422,0,6,4263.64,2011-12-09 11:26:00,5,5,5,555,Champions,710.6066666666667,United Kingdom
14423,218,1,265.2,2011-05-05 15:12:00,1,1,2,112,Hibernating,265.2,United Kingdom
14424,17,1,322.08,2011-11-22 11:48:00,4,1,2,412,New Customers,322.08,United Kingdom
14426,23,10,4481.67,2011-11-16 12:25:00,4,5,5,455,Champions,448.16700000000003,United Kingdom
14427,50,2,363.34000000000003,2011-10-20 14:23:00,3,3,2,332,Potential Loyalist,181.67000000000002,United Kingdom
